City Name,State,Population,lat,lng
American Falls,Idaho,92,42.7828,-112.8541
Idaho Falls,Idaho,43,43.4871,-112.0362
Idaho Falls,Idaho,300,43.4871,-112.0362
Idaho Falls,Idaho,65,43.4871,-112.0362
Idaho Falls,Idaho,370,43.4871,-112.0362
Shelley,Idaho,72,43.3795,-112.1261
Idaho Falls,Idaho,40,43.4871,-112.0362
Idaho Falls,Idaho,32,43.4871,-112.0362
Idaho Falls,Idaho,50,43.4871,-112.0362
Idaho Falls,Idaho,65,43.4871,-112.0362
Idaho Falls,Idaho,83,43.4871,-112.0362
Idaho Falls,Idaho,35,43.4871,-112.0362
Dubois,Idaho,511,44.1727,-112.2293
Challis,Idaho,900,44.5055,-114.2281
Challis,Idaho,80,44.5055,-114.2281
Mackay,Idaho,566,43.912,-113.6128
Challis,Idaho,125,44.5055,-114.2281
Island Park,Idaho,305,44.5281,-111.3591
Newdale,Idaho,340,43.8864,-111.6038
Rexburg,Idaho,64,43.8226,-111.7919
St Anthony,Idaho,3606,43.966301,-111.682185
St Anthony,Idaho,280,43.966301,-111.682185
Ririe,Idaho,656,43.6323,-111.7716
Roberts,Idaho,680,43.7208,-112.1284
Rigby,Idaho,125,43.6734,-111.9132
Salmon,Idaho,3158,45.1743,-113.8947
Salmon,Idaho,65,45.1743,-113.8947
Rexburg,Idaho,300,43.8226,-111.7919
Ammon,Idaho,45,43.4745,-111.9568
Driggs,Idaho,58,43.7299,-111.1043
Driggs,Idaho,1300,43.7299,-111.1043
Victor,Idaho,2145,43.6014,-111.1108
Driggs,Idaho,69,43.7299,-111.1043
Capron,Illinois,1395,42.3986,-88.7394
Ohio,Illinois,465,41.556,-89.4599
Diamondhead,Illinois,250,,
Urbana,Illinois,330,40.1107,-88.1973
Rantoul,Illinois,120,40.3031,-88.1549
Rantoul,Illinois,375,40.3031,-88.1549
Aviston,Illinois,2545,38.6162,-89.6087
Richton Park,Illinois,12500,41.4816,-87.7387
Hanover Park,Illinois,37973,41.9818,-88.1446
Shabbona,Illinois,881,41.7654,-88.8845
Waterman,Illinois,1506,41.7683,-88.7659
Clinton,Illinois,7128,40.1468,-88.9633
Clinton,Illinois,175,40.1468,-88.9633
Clinton,Illinois,374,40.1468,-88.9633
Waynesville,Illinois,452,40.2412,-89.1244
Weldon,Illinois,404,40.1216,-88.7497
Chicago,Illinois,284,41.8375,-87.6866
Wheaton,Illinois,93,41.8561,-88.1085
Brocton,Illinois,288,39.7154,-87.9336
Chrisman,Illinois,1200,39.8044,-87.6749
Altamont,Illinois,2300,39.0566,-88.7477
Peoria,Illinois,2448,40.752,-89.6154
Ridgway,Illinois,874,37.7979,-88.2606
Morris,Illinois,25,41.3749,-88.4304
Nauvoo,Illinois,1200,40.5457,-91.3829
Geneseo,Illinois,93,41.4509,-90.154
Colona,Illinois,88,41.4678,-90.3446
Geneseo,Illinois,235,41.4509,-90.154
Geneseo,Illinois,100,41.4509,-90.154
Colona,Illinois,260,41.4678,-90.3446
Geneseo,Illinois,500,41.4509,-90.154
Ashkum,Illinois,724,40.8783,-87.9533
Watseka,Illinois,5500,40.7752,-87.7304
Apple River,Illinois,356,42.5022,-90.0937
Hopkins Park,Illinois,579,41.069,-87.606
Momence,Illinois,73,41.164,-87.663
Victoria,Illinois,268,41.0315,-90.0918
Kankakee,Illinois,1762,41.102,-87.8643
Antioch,Illinois,24,42.4742,-88.0721
Lake Zurich,Illinois,78,42.1956,-88.087
Schaumburg,Illinois,207,42.0308,-88.0838
Peru,Illinois,515,41.3482,-89.1371
Tonica,Illinois,800,41.2159,-89.0702
Lawrencville,Illinois,920,,
Compton,Illinois,200,41.6942,-89.0858
Dixon,Illinois,15433,41.8439,-89.4794
Steward,Illinois,229,41.8493,-89.015
West Brooklyn,Illinois,150,41.693,-89.1473
Dwight,Illinois,4400,41.0983,-88.4249
Atlanta,Illinois,1692,40.2638,-89.2309
Industry,Illinois,540,40.327,-90.6082
Macomb,Illinois,44,40.4709,-90.6807
Johnsburg,Illinois,174,42.383,-88.2476
Volo,Illinois,1785,42.3299,-88.1598
Carlock,Illinois,550,40.5835,-89.1288
Lexington,Illinois,157,40.647,-88.7841
Danvers,Illinois,1183,40.53,-89.1751
Leroy,Illinois,3498,42.4551075,-88.7634224305746
Mc Lean,Illinois,791,41.91818432466786,-87.71841264592169
Bloomington,Illinois,190,40.4757,-88.9703
Lincoln,Illinois,65,40.1508,-89.372
Maroa,Illinois,1700,40.0365,-88.9561
Alhambra,Illinois,1555,38.8878,-89.7362
Mason City,Illinois,2558,40.2022,-89.6974
Metropolis,Illinois,6290,37.1565,-88.7082
Milan,Illinois,98,41.4415,-90.5593
Brimfield,Illinois,78,40.8379,-89.8827
Peoria,Illinois,4584,40.752,-89.6154
Cisco,Illinois,242,40.0117,-88.7254
Westville,Illinois,446,40.0439,-87.6389
Golconda,Illinois,672,37.3619,-88.487
Eddyville,Illinois,5565,37.5005,-88.5847
Mcnabb,Illinois,310,41.177,-89.2096
Peru,Illinois,249,41.3482,-89.1371
Standard,Illinois,203,41.2558,-89.1818
Silvis,Illinois,7800,41.4976,-90.4101
Swansea,Illinois,628,38.5507,-89.9858
Harrisburg,Illinois,1793,37.7374,-88.5457
Eldorado,Illinois,3921,37.8114,-88.4415
Bluffs,Illinois,748,39.7494,-90.5352
Findlay,Illinois,800,39.5223,-88.7546
Herrick,Illinois,358,39.2196,-88.9848
Pearl City,Illinois,790,42.2668,-89.8271
Blue Island,Illinois,248,41.6578,-87.6811
Vernon Hills,Illinois,65,42.234,-87.9608
Alvin,Illinois,270,40.3083697,-87.6083537
Rossville,Illinois,1331,40.3814,-87.6699
East Lynn,Illinois,112,40.4663,-87.8007
Manhattan,Illinois,10340,41.4274,-87.9805
Monee,Illinois,5148,41.4181,-87.7502
Secor,Illinois,400,40.7418,-89.135
Goodfield,Illinois,986,40.6266,-89.2688
Newton,Illinois,106,38.9872,-88.1643
Johnsburg,Illinois,170,42.383,-88.2476
Monroe Center,Illinois,380,42.1003,-88.9941
Woodstock,Illinois,600,42.3096,-88.4353
New Lenox,Illinois,227,41.5095,-87.9703
Joliet,Illinois,300,41.5188,-88.1499
Royal,Illinois,67,40.193,-87.9721
Deland,Illinois,280,41.59884461249881,-87.81542837917661
Earlville,Illinois,250,41.588,-88.9229
East Peoria,Illinois,240,40.6736,-89.5419
Geneseo,Illinois,200,41.4509,-90.154
Waukegan,Illinois,25,42.3698,-87.8716
Antioch,Illinois,300,42.4742,-88.0721
Edwards,Illinois,25,38.410254,-88.0584362
Lemont,Illinois,500,41.6695,-87.9838
Red Bud,Illinois,80,38.2096,-89.9989
Crete,Illinois,220,41.4401,-87.6235
Naperville,Illinois,116,41.748,-88.1659
Godley,Illinois,25,41.2385,-88.2452
Beach Park,Illinois,350,42.426,-87.8583
Long Grove,Illinois,1200,42.1967,-88.0058
Newark,Illinois,150,41.5368,-88.5803
Yorkville,Illinois,140,41.6563,-88.4507
White Plains,Illinois,500,42.1294444,-87.8444444
Morris,Illinois,50,41.3749,-88.4304
Galesburg,Illinois,560,40.9506,-90.3763
Morris,Illinois,600,41.3749,-88.4304
Monmouth,Illinois,480,40.914,-90.6425
Lockport,Illinois,160,41.5906,-88.0293
Warrenville,Illinois,40,41.8209,-88.1857
Naperville,Illinois,100,41.748,-88.1659
Grand Chain,Illinois,170,37.2517187,-89.0234037
South Beloit,Illinois,151,42.4825,-89.026
Rockford,Illinois,25,42.2596,-89.064
Rockford,Illinois,25,42.2596,-89.064
Shirland,Illinois,200,42.4444638,-89.1976135
Roscoe,Illinois,52,42.4256,-89.0084
Peoria,Illinois,535,40.752,-89.6154
Woodstock,Illinois,200,42.3096,-88.4353
Stanford,Illinois,918,40.4322,-89.2209
Milford,Illinois,94,40.6278,-87.6963
Morris,Illinois,100,41.3749,-88.4304
St Charles,Illinois,40,41.9139808,-88.3128183
Kaneville,Illinois,69,41.8332,-88.5216
Sugar Grove,Illinois,2000,41.7759,-88.4481
Deklab,Illinois,400,,
Bourbonnais,Illinois,200,41.183,-87.8784
Kankakee,Illinois,400,41.102,-87.8643
Joliet,Illinois,200,41.5188,-88.1499
Varna,Illinois,410,41.0353,-89.2244
Montgomery,Illinois,75,41.7237,-88.3633
Beecher,Illinois,75,41.35,-87.6172
New Lenox,Illinois,50,41.5095,-87.9703
Lake Bluff,Illinois,200,42.2826,-87.851
Lemont,Illinois,340,41.6695,-87.9838
Poplar Grove,Illinois,230,42.3517,-88.8353
La Salle,Illinois,120,41.3333679,-89.0917497
Ottawa,Illinois,250,41.3555,-88.8261
Roscoe,Illinois,140,42.4256,-89.0084
Rockford,Illinois,100,42.2596,-89.064
Serena,Illinois,555,41.4871,-88.732
Ottawa,Illinois,100,41.3555,-88.8261
Marseilles,Illinois,150,41.3099,-88.685
Antioch,Illinois,450,42.4742,-88.0721
Waukegan,Illinois,115,42.3698,-87.8716
Riverwoods,Illinois,65,42.1723,-87.8951
Rock Falls,Illinois,80,41.7724,-89.6928
Lafox,Illinois,150,41.94235536206727,-88.40929024268247
Ottawa,Illinois,155,41.3555,-88.8261
Woodstock,Illinois,40,42.3096,-88.4353
Manhattan,Illinois,150,41.4274,-87.9805
Channahon,Illinois,200,41.421,-88.2599
Morris,Illinois,120,41.3749,-88.4304
Clinton,Illinois,515,40.1468,-88.9633
Taylor Ridge,Illinois,136,41.3892,-90.6705
Taylor Ridge,Illinois,162,41.3892,-90.6705
Peoria,Illinois,40,40.752,-89.6154
Mossville,Illinois,3000,40.8164,-89.5707
Port Byron,Illinois,1340,41.616,-90.328
Dixon,Illinois,500,41.8439,-89.4794
Granville,Illinois,200,41.2658,-89.2307
Sterling,Illinois,25,41.7996,-89.6956
Mchenry,Illinois,300,42.3387,-88.2932
Marengo,Illinois,80,42.2299,-88.6163
Long Grove,Illinois,373,42.1967,-88.0058
Woodstock,Illinois,200,42.3096,-88.4353
Waukegan,Illinois,50,42.3698,-87.8716
Itasca,Illinois,25,41.9772,-88.0183
Chicago,Illinois,210,41.8375,-87.6866
Crystal Lake,Illinois,100,42.2333,-88.3351
South Beloit,Illinois,100,42.4825,-89.026
Rockford,Illinois,325,42.2596,-89.064
Plano,Illinois,300,41.6757,-88.5293
Peoria,Illinois,250,40.752,-89.6154
Joliet,Illinois,40,41.5188,-88.1499
Rochelle,Illinois,50,41.9197,-89.0629
Kewanee,Illinois,45,41.2399,-89.9264
Mundelein,Illinois,800,42.2693,-88.0102
Le Roy,Illinois,150,40.3395,-88.7628
Peoria,Illinois,100,40.752,-89.6154
Morris,Illinois,50,41.3749,-88.4304
Frankfort,Illinois,300,41.4892,-87.8363
Oak Brook,Illinois,650,41.8373,-87.9516
Downs,Illinois,70,40.3988,-88.8894
Manhattan,Illinois,134,41.4274,-87.9805
Hanover,Illinois,30,42.2553,-90.2737
Joliet,Illinois,50,41.5188,-88.1499
Bloomington,Illinois,475,40.4757,-88.9703
Carol Stream,Illinois,60,41.9181,-88.1307
Princeton,Illinois,25,41.3807,-89.464
Glen Ellyn,Illinois,80,41.8666,-88.0629
Lockport,Illinois,90,41.5906,-88.0293
Peoria,Illinois,44,40.752,-89.6154
Lemont,Illinois,200,41.6695,-87.9838
West Chicago,Illinois,40,41.896,-88.2253
Crest Hill,Illinois,700,41.5723,-88.1124
Seward,Illinois,100,42.2389105,-89.3578886
Princeton,Illinois,30,41.3807,-89.464
Waukegan,Illinois,50,42.3698,-87.8716
Ellsworth,Illinois,50,40.4496,-88.7162
Elmhurst,Illinois,104,41.8973,-87.9432
Rockford,Illinois,110,42.2596,-89.064
Joliet,Illinois,80,41.5188,-88.1499
Belvidere,Illinois,100,42.2543,-88.8649
Downs,Illinois,25,40.3988,-88.8894
Lemont,Illinois,25,41.6695,-87.9838
Plainfield,Illinois,80,41.6207,-88.2253
Yorkville,Illinois,25,41.6563,-88.4507
Morris,Illinois,25,41.3749,-88.4304
Morris,Illinois,75,41.3749,-88.4304
Morris,Illinois,75,41.3749,-88.4304
Lena,Illinois,150,42.3786,-89.8218
Lemont,Illinois,25,41.6695,-87.9838
Congervile,Illinois,150,,
Hudson,Illinois,85,40.6054,-88.9891
Pearl City,Illinois,25,42.2668,-89.8271
Joliet,Illinois,50,41.5188,-88.1499
Dixon,Illinois,60,41.8439,-89.4794
Quincy,Illinois,26,39.9336,-91.3799
Utica,Illinois,25,41.3405897,-89.010081
South Barrington,Illinois,736,42.0881,-88.158
Lemont,Illinois,57,41.6695,-87.9838
West Chicago,Illinois,50,41.896,-88.2253
Plainfield,Illinois,100,41.6207,-88.2253
Dixon,Illinois,90,41.8439,-89.4794
Ottawa,Illinois,25,41.3555,-88.8261
Montgomery,Illinois,100,41.7237,-88.3633
Frankfort,Illinois,74,41.4892,-87.8363
Freeport,Illinois,133,42.2891,-89.6346
Now Lenox,Illinois,25,,
Monroeville,Indiana,79,40.9735,-84.8675
Fort Wayne,Indiana,222,41.0888,-85.1436
Hoagland,Indiana,157,40.952,-84.9955
Fort Wayne,Indiana,416,41.0888,-85.1436
Auburn,Indiana,1168,41.3666,-85.0559
Thorntown,Indiana,876,40.1294,-86.6099
Nashville,Indiana,2836,39.208,-86.2385
Royal Center,Indiana,26,40.8643,-86.5001
Frankfort,Indiana,75,40.281,-86.5212
Frankfort,Indiana,61,40.281,-86.5212
Butler,Indiana,87,41.4274,-84.8721
Butler,Indiana,135,41.4274,-84.8721
Butler,Indiana,60,41.4274,-84.8721
Muncie,Indiana,328,40.1989,-85.395
Gaston,Indiana,327,40.314,-85.501
Goshen,Indiana,229,41.5743,-85.8309
Nappanee,Indiana,2545,41.4451,-85.994
Elkhart,Indiana,30,41.6916,-85.9627
Goshen,Indiana,200,41.5743,-85.8309
Mishawaka,Indiana,120,41.6742,-86.1666
Goshen,Indiana,100,41.5743,-85.8309
New Paris,Indiana,100,41.5005,-85.8249
Goshen,Indiana,130,41.5743,-85.8309
Middlebury,Indiana,50,41.6696,-85.7075
Middlebury,Indiana,50,39.2649,-87.1193
Middlebury,Indiana,285,41.6696,-85.7075
Middlebury,Indiana,285,39.2649,-87.1193
Middlebury,Indiana,160,41.6696,-85.7075
Middlebury,Indiana,160,39.2649,-87.1193
Goshen,Indiana,580,41.5743,-85.8309
New Paris,Indiana,79,41.5005,-85.8249
New Paris,Indiana,80,41.5005,-85.8249
Middlebury,Indiana,220,41.6696,-85.7075
Middlebury,Indiana,220,39.2649,-87.1193
Elkhart,Indiana,47,41.6916,-85.9627
Elkhart,Indiana,100,41.6916,-85.9627
Elkhart,Indiana,70,41.6916,-85.9627
Osceola,Indiana,125,41.6647,-86.0787
Middlebury,Indiana,241,41.6696,-85.7075
Middlebury,Indiana,241,39.2649,-87.1193
New Paris,Indiana,50,41.5005,-85.8249
Elkhart,Indiana,150,41.6916,-85.9627
Elkhart,Indiana,33,41.6916,-85.9627
Elkhart,Indiana,56,41.6916,-85.9627
Elkhart,Indiana,119,41.6916,-85.9627
Veedersburg,Indiana,1400,40.1137,-87.2566
Akron,Indiana,35,41.0388,-86.0249
Mentone,Indiana,40,41.174,-86.0382
Lansing,Indiana,100,41.5346849,-87.52754241359088
Fairmount,Indiana,630,40.4173,-85.6477
Marion,Indiana,60,40.5497,-85.6604
Marion,Indiana,60,39.5884,-85.7587
Marion,Indiana,90,40.5497,-85.6604
Marion,Indiana,90,39.5884,-85.7587
Noblesville,Indiana,77,40.0355,-86.0042
Carmel,Indiana,390,39.965,-86.146
New Palestine,Indiana,50,39.7256,-85.896
New Castle,Indiana,733,39.9191,-85.3697
Kokomo,Indiana,82,40.464,-86.1277
Russiaville,Indiana,3010,40.4187,-86.2728
Wheatfield,Indiana,231,41.1911,-87.0531
Bryant,Indiana,300,40.5359,-84.9633
Portland,Indiana,294,40.4376,-84.9833
Portland,Indiana,35,40.4376,-84.9833
Dunkirk,Indiana,75,40.3741,-85.2076
Whiteland,Indiana,707,39.5505,-86.0739
Edinburgh,Indiana,165,39.3509,-85.9625
Knoxville,Indiana,1585,39.670966407006475,-86.25974301016679
Warsaw,Indiana,40,41.2448,-85.8465
Syracuse,Indiana,75,41.4226,-85.7492
Warsaw,Indiana,508,41.2448,-85.8465
Warsaw,Indiana,88,41.2448,-85.8465
Warsaw,Indiana,61,41.2448,-85.8465
Warsaw,Indiana,124,41.2448,-85.8465
Columbia City,Indiana,28,41.1612,-85.4855
Warsaw,Indiana,106,41.2448,-85.8465
Nappanee,Indiana,127,41.4451,-85.994
Silver Lake,Indiana,85,41.0743,-85.8923
Winona Lake,Indiana,103,41.2166,-85.8105
Warsaw,Indiana,445,41.2448,-85.8465
Shipshewana,Indiana,53,41.6743,-85.5765
Topeka,Indiana,95,41.5394,-85.5475
New Paris,Indiana,491,41.5005,-85.8249
South Milford,Indiana,46,41.5326,-85.2722
Goshen,Indiana,170,41.5743,-85.8309
Middlebury,Indiana,660,41.6696,-85.7075
Middlebury,Indiana,660,39.2649,-87.1193
Lagrange,Indiana,25,41.6481,-85.418
Lagrange,Indiana,1583,41.6481,-85.418
New Paris,Indiana,56,41.5005,-85.8249
Topeka,Indiana,411,41.5394,-85.5475
New Paris,Indiana,84,41.5005,-85.8249
Crown Point,Indiana,546,41.4143,-87.3457
Lowell,Indiana,540,41.2917,-87.4195
Knoxville,Indiana,1450,39.670966407006475,-86.25974301016679
Knoxville,Indiana,2435,39.670966407006475,-86.25974301016679
Laporte,Indiana,285,41.5718945,-86.7490124
Laporte,Indiana,90,41.5718945,-86.7490124
Rolling Prairie,Indiana,140,41.6743,-86.6207
New Carlisle,Indiana,570,41.7018,-86.4916
New Carlisle,Indiana,1800,41.7018,-86.4916
Rolling Prairie,Indiana,90,41.6743,-86.6207
New Carlisle,Indiana,370,41.7018,-86.4916
Michigan City,Indiana,95,41.7092,-86.869
Summitville,Indiana,44,40.3359,-85.6436
Elwood,Indiana,469,40.2738,-85.8374
Indianapolis,Indiana,230,39.7771,-86.1458
Indianapolis,Indiana,471,39.7771,-86.1458
Indianapolis,Indiana,75,39.7771,-86.1458
Nappanee,Indiana,60,41.4451,-85.994
Plymouth,Indiana,90,41.3483,-86.3187
Plymouth,Indiana,118,41.3483,-86.3187
Bunker Hill,Indiana,350,40.6601,-86.1015
Peru,Indiana,105,40.7593,-86.0756
Bunker Hill,Indiana,2100,40.6601,-86.1015
Crawfordsville,Indiana,200,40.0428,-86.8976
Knoxville,Indiana,592,39.670966407006475,-86.25974301016679
Crawfordsville,Indiana,1000,40.0428,-86.8976
Mooresville,Indiana,90,39.6022,-86.3681
Churubusco,Indiana,65,41.231,-85.3197
Rome City,Indiana,90,41.4893,-85.361
Albion,Indiana,127,41.3966,-85.4187
Marshall,Indiana,3010,39.8475,-87.1868
Chesterton,Indiana,400,41.5997,-87.055
Valparaiso,Indiana,200,41.4783,-87.0506
Crown Point,Indiana,33,41.4143,-87.3457
Valparaiso,Indiana,40,41.4783,-87.0506
Porter,Indiana,50,41.6257,-87.0801
Valparaiso,Indiana,40,41.4783,-87.0506
Francesville,Indiana,400,40.9853,-86.8834
Bainbridge,Indiana,30,39.7615,-86.8112
Parker City,Indiana,993,40.1898,-85.2037
Ridgeville,Indiana,238,40.292,-85.0285
Lynn,Indiana,163,40.0488,-84.9424
Lynn,Indiana,25,40.0488,-84.9424
New Castle,Indiana,236,39.9191,-85.3697
Manilla,Indiana,46,39.5727,-85.622
Rushville,Indiana,274,39.6171,-85.4463
Rushville,Indiana,65,39.6171,-85.4463
New Carlisle,Indiana,80,41.7018,-86.4916
Mishawaka,Indiana,127,41.6742,-86.1666
Niles,Indiana,30,38.0713023,-86.73692927610435
South Bend,Indiana,138,41.6767,-86.2696
Osceola,Indiana,125,41.6647,-86.0787
Granger,Indiana,62,41.7374,-86.1348
South Bend,Indiana,30,41.6767,-86.2696
South Bend,Indiana,300,41.6767,-86.2696
South Bend,Indiana,880,41.6767,-86.2696
Mishawaka,Indiana,982,41.6742,-86.1666
Osceola,Indiana,48,41.6647,-86.0787
Shelbyville,Indiana,450,39.5352,-85.7793
Indianapolis,Indiana,52,39.7771,-86.1458
Winamac,Indiana,188,41.0535,-86.6037
North Judson,Indiana,340,41.2161,-86.7769
Hamlet,Indiana,70,41.3792,-86.5831
Fremont,Indiana,40,41.728,-84.9396
Hamilton,Indiana,170,41.5409,-84.9204
Angola,Indiana,765,41.6433,-85.005
Angola,Indiana,952,41.6433,-85.005
Fremont,Indiana,215,41.728,-84.9396
Knoxville,Indiana,570,39.670966407006475,-86.25974301016679
Fremont,Indiana,32,41.728,-84.9396
Clarks Hill,Indiana,100,40.2472,-86.7243
Lafayette,Indiana,135,40.3991,-86.8593
Lafayette,Indiana,50,40.3991,-86.8593
Lafayette,Indiana,40,40.3991,-86.8593
Rosedale,Indiana,399,39.6225,-87.2817
Wabash,Indiana,500,40.8034,-85.8301
Wabash,Indiana,475,40.8034,-85.8301
North Manchester,Indiana,385,41.0044,-85.7751
Covington,Indiana,361,40.1408,-87.3917
Richmond,Indiana,704,39.8318,-84.8905
Fountain City,Indiana,684,39.9549,-84.9192
Poneto,Indiana,980,40.6568,-85.2225
Ossian,Indiana,45,40.877,-85.1683
Burnettsville,Indiana,239,40.7612,-86.5947
Columbia City,Indiana,42,41.1612,-85.4855
Columbia City,Indiana,566,41.1612,-85.4855
Decatur,Indiana,9900,40.8286,-84.9277
Durham,Indiana,50,38.259767,-87.5811333
Monroeville,Indiana,1400,40.9735,-84.8675
Durham,Indiana,150,38.259767,-87.5811333
Roanoke,Indiana,118,40.964,-85.3761
Jonesville,Indiana,35,39.0599,-85.8878
Boswell,Indiana,750,40.5173,-87.3754
Earl Park,Indiana,300,40.6856,-87.4201
Indianapolis,Indiana,57,39.7771,-86.1458
Jamestown,Indiana,1000,39.9286,-86.626
Monticello,Indiana,159,40.7455,-86.7668
Wanatah,Indiana,127,41.4305,-86.8926
Royal Center,Indiana,861,40.8643,-86.5001
Sellersburg,Indiana,15655,38.4028,-85.7706
New Washington,Indiana,4315,38.5656,-85.5461
Mulberry,Indiana,1252,40.3458,-86.6672
Greensburg,Indiana,12650,39.3518,-85.5028
Arlington,Indiana,1096,39.6458,-85.5797
Westport,Indiana,1300,39.1767,-85.5746
Albany,Indiana,2165,40.3056,-85.2331
Gaston,Indiana,871,40.314,-85.501
Farmington Hills,Indiana,290,41.748466328861404,-86.21926026871395
Bristol,Indiana,238,41.7184,-85.8228
Bristol,Indiana,1675,41.7184,-85.8228
Priest River,Indiana,84,,
Southfield,Indiana,332,39.654182939363274,-86.11770345662957
Kingman,Indiana,510,39.9664,-87.2782
Wingate,Indiana,2299,40.1722,-87.0724
Laurel,Indiana,560,39.5017,-85.1877
Oakland City,Indiana,2938,38.3378,-87.3493
King Of Prussia,Indiana,80,,
Swayzee,Indiana,975,40.5066,-85.8244
Sheridan,Indiana,37,40.132,-86.2198
Indianapolis,Indiana,48978,39.7771,-86.1458
Anderson,Indiana,27,40.0891,-85.6892
Westfield,Indiana,35,40.0341,-86.1529
Noblesville,Indiana,350,40.0355,-86.0042
Elizabeth,Indiana,4450,38.1241,-85.9737
North Salem,Indiana,504,39.86,-86.6437
Plainfield,Indiana,34477,39.6954,-86.3716
Clayton,Indiana,40,39.6892,-86.5234
New Castle,Indiana,107,39.9191,-85.3697
Zionsville,Indiana,150,39.9897,-86.3182
Indianapolis,Indiana,248,39.7771,-86.1458
Oakford,Indiana,25,40.4192046,-86.1041574
Kokomo,Indiana,48,40.464,-86.1277
Markle,Indiana,1095,40.8285,-85.3406
Durham,Indiana,80,38.259767,-87.5811333
Lafayette,Indiana,47,40.3991,-86.8593
Madison,Indiana,15323,38.7581,-85.3973
North Vernon,Indiana,7812,39.0171,-85.6317
North Vernon,Indiana,6500,39.0171,-85.6317
Nineveh,Indiana,4095,39.3612,-86.0927
Carlisle,Indiana,488,38.9608,-87.4014
Freelandville,Indiana,1103,38.8653,-87.3102
Sandborn,Indiana,449,38.8968,-87.1848
Vincennes,Indiana,18701,38.6759,-87.5102
Hazleton,Indiana,474,38.4893,-87.5406
Nappanee,Indiana,75,41.4451,-85.994
Farmington Hills,Indiana,192,41.748466328861404,-86.21926026871395
Elkhart,Indiana,93,41.6916,-85.9627
Mentone,Indiana,1001,41.174,-86.0382
Ojai,Indiana,113,,
Pierceton,Indiana,928,41.1993,-85.7033
Syracuse,Indiana,2810,41.4226,-85.7492
Englewood,Indiana,417,39.7704259,-86.1128722
Milford,Indiana,30,41.4143,-85.8446
Milford,Indiana,30,39.3504,-85.6197
Winona Lake,Indiana,95,41.2166,-85.8105
Claypool,Indiana,44,41.1306,-85.8826
Ada,Indiana,55,39.70425508604868,-86.08601944163212
Leesburg,Indiana,62,41.3307,-85.849
Warsaw,Indiana,132,41.2448,-85.8465
Pierceton,Indiana,39,41.1993,-85.7033
Warsaw,Indiana,30,41.2448,-85.8465
Lagrange,Indiana,2625,41.6481,-85.418
Hudson,Indiana,46,41.5318,-85.084
Lapeer,Indiana,60,,
Leesburg,Indiana,67,41.3307,-85.849
Greenwood,Indiana,11238,39.6019,-86.1073
Cedar Lake,Indiana,950,41.3696,-87.4389
Lapeer,Indiana,63,,
Elmhurst,Indiana,34,40.0978191,-85.7213657
Kingsbury,Indiana,240,41.5302,-86.6972
Lacrosse,Indiana,540,40.4350429,-86.84294815000001
Laporte,Indiana,92,41.5718945,-86.7490124
Chicago,Indiana,315,41.6397857,-87.4548466
Crown Point,Indiana,90,41.4143,-87.3457
Frankton,Indiana,1800,40.221,-85.7718
Speedway,Indiana,12473,39.7937,-86.2481
Bremen,Indiana,4516,41.4484,-86.1505
Plymouth,Indiana,202,41.3483,-86.3187
Bremen,Indiana,32,41.4484,-86.1505
Huntington,Indiana,1265,40.881,-85.5063
Kokomo,Indiana,98,40.464,-86.1277
Greenfield,Indiana,25,39.7937,-85.7738
Farmington Hills,Indiana,250,41.748466328861404,-86.21926026871395
Paragon,Indiana,663,39.395,-86.5628
Kentland,Indiana,1735,40.774,-87.4465
Brook,Indiana,140,40.8664,-87.3653
Cromwell,Indiana,21,41.4033,-85.6142
Waterloo,Indiana,66,41.4327,-85.0347
Rome City,Indiana,94,41.4893,-85.361
Kimmell,Indiana,31,41.3949,-85.5487
French Lick,Indiana,3188,38.5462,-86.6202
Hebron,Indiana,3724,41.3247,-87.2018
Orem,Indiana,390,,
Cynthiana,Indiana,699,38.1872,-87.7086
Mount Vernon,Indiana,6426,37.9364,-87.8958
Russellville,Indiana,380,39.8569,-86.9833
Ridgeville,Indiana,890,40.292,-85.0285
Muncie,Indiana,50,40.1989,-85.395
Sunman,Indiana,1058,39.2373,-85.0931
Granger,Indiana,25,41.7374,-86.1348
South Bend,Indiana,115000,41.6767,-86.2696
Mishawaka,Indiana,145,41.6742,-86.1666
Scottsburg,Indiana,6750,38.6853,-85.7831
Scottsburg,Indiana,19120,38.6853,-85.7831
Indianapolis,Indiana,98,39.7771,-86.1458
Shelbyville,Indiana,58,39.5352,-85.7793
North Judson,Indiana,1800,41.2161,-86.7769
Angola,Indiana,8612,41.6433,-85.005
Angola,Indiana,30,41.6433,-85.005
Waterloo,Indiana,55,41.4327,-85.0347
Pontiac,Indiana,272,39.5903682,-87.1071955
Angola,Indiana,27,41.6433,-85.005
Angola,Indiana,35,41.6433,-85.005
Patriot,Indiana,11937,38.8352,-84.8301
Kentland,Indiana,105,40.774,-87.4465
Lafayette,Indiana,200,40.3991,-86.8593
Lafayette,Indiana,90,40.3991,-86.8593
Chalmers,Indiana,360,40.6624,-86.8679
Clinton,Indiana,4641,39.6608,-87.4045
Hillsdale,Indiana,735,39.7859,-87.3903
Perrysville,Indiana,470,40.0532,-87.436
Clinton,Indiana,2000,39.6608,-87.4045
Wabash,Indiana,416,40.8034,-85.8301
Williamsport,Indiana,37,40.2884,-87.2922
